id	createDate	discussion_id	creator_id
1853	1255983538646	560	1356
1854	1255999825043	563	30
1855	1256004550384	563	3209
1856	1256011701600	564	3106
1857	1256011738754	565	3106
1858	1256011741358	566	3106
1859	1256016050380	561	234
1860	1256016163170	553	234
1861	1256016204053	563	234
1862	1256016380715	560	234
1863	1256016384631	560	234
1864	1256017017211	553	3366
1865	1256017223471	561	3366
1866	1256021183661	553	3366
1867	1256021861895	553	3106
1868	1256022328288	553	3366
1869	1256033129949	567	2206
1870	1256033142570	568	2206
1871	1256034972954	568	92
1872	1256045693358	560	419
1873	1256047376964	553	123
1874	1256047690765	560	240
1875	1256052061871	472	3323
1876	1256052532282	472	3323
1877	1256052542527	553	3468
1879	1256054897536	569	3254
1880	1256057734066	472	3323
1881	1256057744286	472	3323
1882	1256057853877	560	1678
1883	1256057856881	560	1678
1884	1256058516736	553	3366
1885	1256060116755	569	1356
1886	1256065068413	381	3316
1887	1256070660839	563	1
1888	1256078078392	16	3351
1889	1256078090792	16	3351
1890	1256078091908	16	3351
1891	1256084414633	553	3468
1892	1256084914617	553	3366
1893	1256087013264	570	3366
1894	1256088015889	560	2927
1895	1256098690496	553	2420
1896	1256099636610	553	3366
1897	1256100004755	553	2420
1898	1256100572927	553	3366
1899	1256120499541	571	3193
1900	1256129805191	561	234
1901	1256130548217	553	234
1902	1256136620397	572	3194
1903	1256136624685	573	3194
1904	1256136632973	574	3194
1905	1256138456725	553	3366
1906	1256144887375	561	119
1907	1256151367001	575	3496
1908	1256162084215	576	498
1909	1256171836645	570	3680
1910	1256178629687	576	3366
1911	1256183094504	553	3366
1912	1256207436789	577	3641
1913	1256207483476	578	3641
1914	1256207504025	579	3641
1915	1256207505173	580	3641
1916	1256207506853	581	3641
1917	1256212590941	553	3366
1918	1256234084375	582	3641
1919	1256235966576	553	3366
1920	1256244399914	581	1678
1921	1256250578675	583	3493
1924	1256250670337	586	3493
1925	1256250874048	587	3493
1927	1256250943380	589	3493
1928	1256250979830	590	3493
1929	1256251024409	591	3493
1930	1256251063631	592	3493
1931	1256251092305	593	3493
1932	1256251137759	594	3493
1934	1256251189814	596	3493
1935	1256251215012	597	3493
1936	1256251242625	598	3493
1937	1256251300424	586	8
1938	1256251591225	586	8
1939	1256251982299	586	8
1940	1256252253395	596	8
1941	1256255188236	597	3561
1942	1256257269893	583	3493
1943	1256257309692	587	3493
1944	1256258901554	583	3366
1945	1256266372770	599	3493
1946	1256270916509	583	2344
1947	1256273611171	598	2344
1948	1256274358497	593	2344
1949	1256278059501	583	3366
1950	1256284911326	583	3810
1951	1256309054453	599	419
1952	1256314587825	599	3052
1954	1256328238105	503	3102
1955	1256330966365	503	2423
1956	1256343659854	599	3811
1959	1256386241876	600	2939
1960	1256386838534	597	2939
1961	1256393997676	599	419
1962	1256398916764	599	2631
1963	1256409035167	576	498
1964	1256413075646	576	3209
1965	1256427535764	599	3811
1966	1256449367470	599	8
1967	1256455969470	551	3331
1968	1256456064035	551	3331
1969	1256466615856	601	3644
1970	1256478990533	602	52
1971	1256479038816	603	52
1972	1256479117301	602	52
1973	1256479139698	602	52
1974	1256479162087	602	52
1975	1256479187633	602	52
1976	1256485078129	602	307
1977	1256494193423	551	3488
1978	1256500021305	604	4021
1979	1256507869971	604	3969
1980	1256519354430	605	2609
1981	1256525053897	604	4024
1982	1256551989941	604	4021
1983	1256552069613	604	4021
1984	1256557344496	531	3102
1985	1256557365062	531	3102
1986	1256559266488	604	4006
1987	1256567741339	601	3561
1988	1256567743231	601	3561
1989	1256568500910	601	1678
1990	1256572521426	603	498
1991	1256573212784	576	498
1992	1256575767386	604	4024
1993	1256580315821	551	1470
1994	1256583278897	606	498
1995	1256589187900	551	2500
1996	1256595970099	604	3706
1997	1256611851894	551	3366
1998	1256616163576	607	207
1999	1256617302785	607	3810
2000	1256619849151	604	3366
2001	1256620189726	604	3706
2002	1256640225213	551	1265
2003	1256640301778	551	1265
2004	1256641066549	607	1265
2005	1256642685762	576	1265
2006	1256642956081	603	1265
2007	1256643449789	606	1265
2008	1256653448782	607	207
2009	1256653457302	607	207
2010	1256655706185	607	123
2011	1256656222010	551	1470
2012	1256664906346	603	4024
2013	1256665324913	603	498
2014	1256670802557	603	2423
2015	1256674508392	608	52
2016	1256687004897	609	4173
2017	1256731848328	604	4021
2018	1256751401930	610	8
2019	1256751532221	611	8
2020	1256751690870	610	8
2021	1256751734025	610	8
2022	1256751772579	610	8
2023	1256751864636	611	8
2024	1256752990719	612	3209
2025	1256759505178	612	2399
2026	1256760461600	613	99
2027	1256762111994	614	52
2028	1256762781381	611	52
2029	1256762781545	611	52
2030	1256763654996	615	52
2031	1256769358465	611	8
2032	1256774296666	616	3948
2033	1256774879164	616	3948
2034	1256778731304	617	3894
2035	1256779170705	618	498
2036	1256780419916	619	3366
2037	1256780637768	618	3366
2038	1256781045355	620	3366
2039	1256781076497	620	3366
2040	1256781470952	620	4173
2041	1256782587525	620	3366
2042	1256793186358	620	3366
2043	1256794306918	621	2344
2044	1256794307590	622	2344
2045	1256813141905	620	1678
2046	1256824191807	622	3209
2047	1256828637843	620	3366
2048	1256831294598	606	498
2049	1256833385551	620	1678
2050	1256835659851	620	3366
2051	1256835823444	620	3366
2052	1256838051627	622	3074
2053	1256839680285	623	394
2054	1256846298197	618	3366
2055	1256846565299	624	52
2056	1256860806771	606	4173
2057	1256863208808	625	1
2058	1256871585034	626	2344
2059	1256873961227	618	2344
2060	1256876916267	606	2344
2061	1256878133341	625	3366
2062	1256889203540	621	4291
2063	1256916459642	627	3074
2064	1256920433466	628	52
2065	1256920506490	629	52
2066	1256920510767	630	52
2067	1256921537757	625	3209
2068	1256921988475	631	3209
2069	1256921996775	625	498
2070	1256922121709	631	3209
2071	1256927904140	610	8
2072	1256929408809	631	123
2073	1256936686470	625	3102
2074	1256937039106	631	3102
2076	1256941734239	610	3922
2077	1256943277511	610	8
2078	1256944399915	478	8
2080	1256955441083	631	3209
2081	1256961085118	606	4173
2084	1256972630534	478	3102
2085	1256974642089	621	3102
2086	1256976084371	621	8
2087	1256976775415	621	3102
2089	1256997230849	610	307
2090	1257003008482	632	3919
2091	1257007136231	610	8
2092	1257010623898	381	4390
2093	1257014558438	633	4395
2094	1257042260985	621	2967
2095	1257050696958	634	4406
2096	1257051235081	634	4374
2097	1257053017892	621	3054
2098	1257054497405	634	3102
2099	1257056125944	634	8
2100	1257057508958	634	4374
2101	1257065709999	634	4406
2102	1257066381059	621	4406
2103	1257066488938	621	4406
2106	1257085396114	635	4406
2107	1257086077289	546	4406
2108	1257086386010	636	52
2109	1257086457506	636	52
2110	1257086493564	636	52
2111	1257086530466	636	52
2112	1257086581673	636	52
2113	1257086617479	636	52
2114	1257086660122	636	52
2115	1257086680543	636	52
2116	1257086704748	636	52
2117	1257086735018	636	52
2118	1257086764076	636	52
2119	1257086807454	636	52
2120	1257086846444	636	52
2121	1257086874270	636	52
2122	1257086906280	636	52
2123	1257086935761	636	52
2124	1257086969903	636	52
2125	1257087554517	546	2609
2126	1257088041370	546	2609
2127	1257088539363	634	2609
2128	1257091431457	636	2
2129	1257091983849	634	4406
2130	1257092169423	636	4406
2131	1257092175996	636	4406
2132	1257092271505	546	4406
2133	1257092315308	546	4406
2134	1257094103062	636	52
2135	1257097673881	636	4406
2136	1257100260095	546	3102
2137	1257102280051	546	4406
2138	1257102466322	546	4406
2139	1257107397709	546	3102
2140	1257113776569	637	3493
2141	1257126371535	621	498
2142	1257130740662	638	3894
2143	1257134878324	638	3366
2144	1257136669814	638	4374
2145	1257147028958	639	2344
2146	1257151655576	621	2404
2147	1257162159526	640	3102
2148	1257169366065	637	3102
2149	1257175940575	641	4277
2151	1257186957200	639	3366
2152	1257206047179	638	4293
2153	1257211881162	639	1
2154	1257211944389	637	1
2155	1257212851921	621	1
2156	1257215451496	642	350
2157	1257227451713	642	3102
2158	1257227616106	546	3102
2159	1257227809769	637	3102
2160	1257228819194	640	3102
2161	1257260020941	643	4047
2162	1257264934676	643	350
2163	1257266456599	546	110
2164	1257266768240	546	3102
2165	1257267014486	640	3102
2166	1257273063197	546	110
2167	1257275701514	621	4163
2168	1257276946989	640	3102
2169	1257277513118	546	350
2170	1257278494115	546	3102
2171	1257279350948	639	350
2172	1257281027236	639	3102
2173	1257282556946	639	350
2174	1257286907181	639	4374
2175	1257312969501	640	3102
2177	1257326723513	645	4406
2178	1257327148845	621	8
2179	1257343744715	621	1
2180	1257347288444	621	8
2181	1257347616778	621	4163
2182	1257348357437	646	4406
2183	1257350284927	621	8
2184	1257352401758	621	4163
2185	1257361680365	638	4163
2186	1257377382307	646	1
2187	1257380069830	646	8
2188	1257383475774	646	498
2189	1257384126007	638	3894
2190	1257387777794	638	4620
2191	1257389448057	647	2479
2192	1257394190649	647	1
2193	1257418268966	648	1678
2194	1257427813771	645	3209
2195	1257436437223	648	4303
2196	1257437146190	649	4303
2197	1257438757950	638	3247
2198	1257439677322	650	3209
2199	1257447152352	649	2
2200	1257449286869	647	3366
2201	1257460286952	649	3366
2202	1257465972059	646	4503
2203	1257466627156	649	4503
2205	1257475083650	638	2927
2206	1257476328329	649	1
2207	1257480044739	652	3054
2208	1257491596803	638	3366
2209	1257495661013	653	2797
2210	1257496593911	638	3561
2211	1257496771121	653	2344
2212	1257496961692	654	733
2213	1257497795647	653	3102
2214	1257498086033	654	2344
2215	1257500485249	649	2344
2216	1257501356431	649	2344
2217	1257502019778	654	4173
2218	1257504985983	655	4173
2219	1257505073980	654	2344
2220	1257506462880	621	2344
2221	1257506590579	546	712
2222	1257509627425	546	3102
2223	1257510630682	656	2
2224	1257513649752	655	4406
2225	1257513979591	649	4406
2226	1257515781866	621	4163
2227	1257516815582	638	2927
2228	1257520513634	638	4163
2229	1257520945499	638	2927
2230	1257521009991	638	2927
2231	1257521414714	621	2344
2232	1257524372616	621	4163
2233	1257524418987	656	2344
2234	1257529043976	621	498
2235	1257530107457	621	2344
2236	1257531240976	621	4163
2237	1257589086522	655	4173
2238	1257622227529	654	8
2239	1257660740428	654	1265
2240	1257661633479	654	2344
2241	1257662940153	621	1265
2242	1257663864112	636	1265
2243	1257664372097	546	1265
2244	1257664489851	546	1265
2245	1257664854068	639	1265
2246	1257665549000	646	1265
2247	1257666394668	646	2344
2248	1257669797340	654	2344
2249	1257674780038	636	52
2250	1257680203459	364	4776
2251	1257692970845	657	52
2252	1257693147427	657	52
2253	1257693174637	657	52
2254	1257693202578	657	52
2255	1257693238596	657	52
2256	1257693270194	657	52
2257	1257693313221	657	52
2258	1257693340406	657	52
2259	1257693366936	657	52
2260	1257695276400	657	2344
2261	1257695276496	657	2344
2262	1257696793082	639	2430
2263	1257698147615	621	2430
2264	1257707106871	658	4406
2265	1257711297325	621	4163
2266	1257712996870	659	3054
2267	1257713215611	660	3054
2268	1257715045462	658	3095
2269	1257715445176	621	4778
2270	1257733058430	657	52
2271	1257734233341	661	4776
2272	1257739393943	662	1265
2274	1257739535147	364	1265
2276	1257741861543	364	1530
2278	1257770020334	381	2602
2279	1257770429341	662	2344
2280	1257774068863	381	119
2281	1257774435952	658	119
2282	1257782103640	658	4827
2283	1257782106609	658	4827
2284	1257783462040	664	4406
2285	1257786374941	664	4820
2286	1257786376405	664	4820
2287	1257789547266	621	2
2288	1257790880724	621	498
2289	1257792208199	621	2
2290	1257801346483	658	3095
2291	1257802853121	658	4827
2292	1257815419500	658	2927
2293	1257815528678	664	2927
2294	1257815533306	664	2927
2295	1257815533906	664	2927
2296	1257815633356	662	2927
2297	1257845030412	662	4890
2298	1257856540259	662	4845
2299	1257863788910	664	4239
2300	1257908442409	665	498
2301	1257909480752	662	1265
2302	1257911808469	662	3
2303	1257946897766	665	1
2304	1257952485220	665	4374
2305	1257963947774	658	3366
2306	1257997294060	638	4374
2307	1258007181189	666	3366
2308	1258007216003	666	3366
2309	1258007245485	666	3366
2310	1258012151055	638	4163
2311	1258036703963	664	2927
2312	1258036704255	664	2927
2313	1258061622454	666	4163
2314	1258063901660	666	3366
2315	1258120542959	658	4845
2316	1258123221772	658	234
2317	1258123790112	621	234
2318	1258123872357	638	234
2319	1258124061560	662	234
2320	1258124276472	662	2927
2321	1258124301341	665	234
2322	1258124433339	667	234
2323	1258124827014	662	234
2324	1258124986799	662	234
2325	1258126442910	662	234
2326	1258127124981	662	2927
2327	1258128613920	638	3366
2328	1258139486614	639	2602
2329	1258141573385	668	119
2330	1258145654363	669	4047
2331	1258146247308	638	4047
2332	1258149585987	669	4374
2333	1258158544141	669	4845
2334	1258171182197	669	3366
2335	1258240791718	669	8
2336	1258293978721	670	52
2337	1258294022472	670	52
2338	1258294068379	670	52
2339	1258294096072	670	52
2340	1258294116101	670	52
2341	1258294139383	670	52
2342	1258305509001	671	4776
2343	1258320305519	672	5166
2344	1258320873579	672	4374
2345	1258334606260	673	569
2346	1258340565100	673	3366
2347	1258343660177	674	3078
2348	1258345405151	673	1
2349	1258345619207	674	1
2350	1258352236096	675	5192
2351	1258353229112	638	5193
2352	1258354034154	675	2433
2353	1258354354385	675	5193
2354	1258359474806	676	5192
2355	1258359652848	675	5192
2356	1258361037743	676	5193
2357	1258371568818	676	10
2358	1258384774614	675	4374
2359	1258385100140	677	4374
2360	1258394105503	675	2927
2361	1258396183568	675	350
2362	1258398900974	677	4911
2363	1258399296436	677	4911
2364	1258403868235	668	48
2365	1258405901898	677	4374
2366	1258420755005	668	4476
2367	1258423145134	677	4911
2368	1258423494436	677	5193
2371	1258435260813	677	4374
2372	1258437512333	673	569
2373	1258444468753	679	5192
2374	1258455394821	662	1265
2375	1258461956392	662	5192
2376	1258466915936	662	234
2378	1258467313566	638	234
2379	1258468469588	668	350
2381	1258525246623	669	4610
2382	1258525484520	680	4610
2383	1258525496485	681	4610
2384	1258525668795	682	4610
2385	1258525671963	683	4610
2386	1258525672263	684	4610
2387	1258526156487	677	569
2388	1258527284147	684	5192
2389	1258541896015	685	5192
2390	1258544343869	685	5406
2391	1258544569766	684	5406
2392	1258548147652	638	8
2393	1258550472304	686	5244
2394	1258555339964	686	5192
2395	1258557247815	687	234
2396	1258566999468	687	123
2397	1258571670321	688	1
2400	1258593541074	689	5510
2402	1258598327621	677	569
2403	1258598424363	687	4827
2404	1258614059676	638	646
2405	1258614280168	638	2452
2406	1258615712258	643	646
2407	1258620122761	643	8
2408	1258625462775	690	5192
2409	1258627773570	342	4226
2410	1258633974140	342	350
2411	1258635076483	691	350
2412	1258642848649	638	5515
2413	1258642853081	638	5515
2414	1258643375323	643	5515
2415	1258644809829	643	317
2416	1258650079330	691	3172
2417	1258656920015	342	3493
2418	1258672767659	672	5166
2419	1258674479768	677	5556
2420	1258692849643	692	5193
2421	1258693861583	693	5193
2422	1258694653620	693	5192
2423	1258701317017	693	496
2424	1258701332458	693	5556
2425	1258702554092	693	2684
2426	1258707317866	693	5515
2427	1258708644848	693	4163
2428	1258713641942	342	4998
2429	1258713659335	342	4998
2430	1258723120823	694	4047
2431	1258723188479	693	5244
2432	1258723449826	692	5244
2433	1258726965792	693	234
2434	1258727080179	694	4047
2435	1258727090296	693	234
2436	1258727153303	692	234
2437	1258727699838	342	4911
2438	1258734837190	342	350
2439	1258742620998	694	4845
2442	1258764289263	695	4374
2443	1258803890700	695	48
2444	1258809606611	696	4796
2445	1258809642069	697	4796
2446	1258809672419	698	4796
2447	1258809672655	699	4796
2448	1258809672859	700	4796
2449	1258809673419	701	4796
2450	1258810221354	702	4796
2451	1258810233463	703	4796
2452	1258810234807	704	4796
2453	1258810234947	705	4796
2454	1258810235083	706	4796
2455	1258810235219	707	4796
2456	1258810235843	708	4796
2457	1258810241883	709	4796
2458	1258810242247	710	4796
2459	1258810242987	711	4796
2460	1258810243363	712	4796
2461	1258810243447	713	4796
2462	1258810246243	714	4796
2463	1258810250304	715	4796
2464	1258810252716	716	4796
2465	1258810253976	717	4796
2466	1258810257980	718	4796
2467	1258810258808	719	4796
2468	1258810260296	720	4796
2469	1258810260360	721	4796
2470	1258810261044	722	4796
2471	1258810262044	723	4796
2472	1258810262228	724	4796
2473	1258810262636	725	4796
2474	1258810265276	726	4796
2475	1258810265852	727	4796
2476	1258810266008	728	4796
2482	1258843707765	729	4374
2483	1258882340331	730	5193
2484	1258887474270	729	2931
2486	1258893204697	731	569
2487	1258893392320	731	569
2488	1258902100411	729	4374
2489	1258906032906	729	5689
2490	1258906507365	732	5502
2491	1258906625195	733	5502
2492	1258908401697	731	5244
2493	1258914272010	734	52
2494	1258914405838	735	52
2495	1258914470801	736	52
2496	1258914536161	736	52
2497	1258914570967	736	52
2498	1258914604397	736	52
2499	1258914657812	736	52
2500	1258914680065	736	52
2501	1258914705771	736	52
2502	1258914728824	736	52
2503	1258914751233	736	52
2504	1258914771555	736	52
2505	1258914796088	736	52
2506	1258914826118	736	52
2507	1258914874192	736	52
2508	1258914912239	736	52
2509	1258914945052	736	52
2510	1258915007228	736	52
2511	1258915062667	736	52
2512	1258915127243	736	52
2513	1258915161433	736	52
2514	1258933288904	737	5663
2515	1258933399930	737	5663
2516	1258936315577	734	5663
2517	1258936316497	734	5663
2518	1258936716192	737	2541
2519	1258941730145	731	569
2521	1258947532477	731	1
2522	1258950007893	731	498
2523	1258955159002	694	5704
2525	1258969573091	740	1871
2526	1258969700186	741	1871
2527	1258974662278	737	5192
2528	1258975423562	742	5192
2529	1258975518327	741	5192
2530	1258978524874	737	4640
2531	1258984293770	743	4406
2532	1258997791843	731	3366
2533	1259001352052	744	5742
2534	1259003266650	745	498
2535	1259006403251	744	4374
2536	1259020728725	744	3706
2537	1259020880077	744	5193
2538	1259020987951	744	5193
2541	1259026366372	742	5334
2542	1259026582604	742	5704
2543	1259031262486	745	5192
2544	1259036694896	744	3366
2545	1259036820068	731	569
2546	1259037456336	744	5193
2547	1259039885981	741	3102
2548	1259040342443	742	5193
2549	1259045937204	746	5192
2550	1259049381158	742	5666
2551	1259066468596	747	569
2552	1259066751984	746	4845
2553	1259069152987	746	8
2554	1259069890685	746	8
2555	1259075719295	747	4845
2556	1259080749152	746	5192
2557	1259080845910	746	5192
2558	1259083946465	746	8
2560	1259086054036	746	5192
2561	1259092223350	748	5582
2563	1259118984811	750	5192
2564	1259123997099	744	5835
2565	1259127800581	744	4374
2566	1259128126372	744	4277
2567	1259128271584	751	4277
2569	1259144071224	753	5192
2570	1259155259813	754	5107
2571	1259157566480	755	4406
2572	1259159153577	755	4374
2573	1259160181619	751	4163
2574	1259180924176	744	3366
2575	1259185383528	744	4374
2576	1259199308709	747	569
2577	1259235836930	747	5018
2578	1259236692367	756	5018
2579	1259238692500	751	569
2580	1259238829464	747	569
2581	1259246815168	744	123
2582	1259274370959	751	5742
2583	1259281097959	756	498
2584	1259281321512	751	569
2585	1259299629234	751	5689
2586	1259338295619	751	5689
2587	1259340868317	757	5192
2588	1259352740218	756	4790
2589	1259352746507	756	4790
2590	1259357713534	758	2540
2591	1259377899128	759	4173
2592	1259379165553	760	4173
2593	1259379484531	761	4173
2594	1259379842239	757	4173
2595	1259381132740	474	4173
2596	1259408838118	751	5018
2597	1259416157832	751	1700
2598	1259416181085	751	1700
2599	1259417360430	762	52
2600	1259417400125	762	52
2601	1259417442019	762	52
2602	1259417501962	762	52
2603	1259417531232	762	52
2604	1259417565130	762	52
2605	1259417604308	762	52
2606	1259417638982	762	52
2607	1259417671064	762	52
2608	1259417709410	762	52
2609	1259417759137	762	52
2610	1259417789251	762	52
2611	1259417828489	762	52
2612	1259417873992	762	52
2613	1259418119714	751	5291
2614	1259460278804	763	5966
2615	1259460572601	764	5885
2616	1259460697816	751	5885
2617	1259460889611	761	5885
2618	1259475238852	761	772
2619	1259475452048	751	772
2620	1259476840083	763	5986
2621	1259480154410	763	569
2622	1259510573593	763	234
2623	1259510670922	760	234
2624	1259510733686	757	234
2625	1259529385756	763	5556
2626	1259534143474	757	2344
2627	1259539220851	751	740
2628	1259545330850	763	4834
2629	1259549878257	761	234
2630	1259550019884	763	234
2631	1259554557777	761	5966
2632	1259558555999	742	5291
2634	1259572366141	765	5192
2635	1259572386843	766	5192
2636	1259581593636	763	2092
2637	1259587041412	731	569
2638	1259593078926	731	234
2639	1259593441190	767	234
2640	1259594149554	751	234
2641	1259610683041	731	2463
2642	1259610967845	757	2463
2643	1259611075663	768	2463
2644	1259615279751	731	234
2646	1259633091407	768	5664
2647	1259633111952	768	5664
2648	1259633253940	770	5174
2650	1259633343710	772	5174
2651	1259640109598	772	5174
2652	1259654636038	768	2463
2653	1259694624149	773	5174
2655	1259715396535	763	2660
2656	1259715402136	763	2660
2657	1259715406380	763	2660
2659	1259722001436	763	2344
2660	1259723342247	776	3078
2661	1259726068015	763	3366
2662	1259727659815	766	3366
2664	1259738734201	763	6073
2665	1259745514439	777	3078
2666	1259752604835	763	4009
2667	1259756103584	776	350
2668	1259756299224	777	350
2669	1259757799017	776	496
2670	1259764157088	777	8
2671	1259771371656	778	4776
2672	1259774376944	779	5174
2673	1259776127580	778	5174
2674	1259776626081	779	6090
2675	1259777216176	779	5174
2676	1259787150055	778	4776
2677	1259798241074	776	6117
2678	1259799026068	776	498
2679	1259823057990	751	4778
2680	1259829037511	766	5708
2681	1259852544685	780	1
2682	1259852680649	780	1
2683	1259855488781	781	317
2685	1259856437765	781	317
2686	1259882034390	766	5510
2687	1259893391226	776	5708
2688	1259893854313	781	5708
2689	1259936144401	782	3366
2690	1259943083928	782	5244
2691	1259945645718	782	5174
2692	1259951952998	783	48
2693	1259959410843	784	350
2694	1259959990760	785	1265
2695	1259960442815	761	1265
2696	1259960651883	776	1265
2697	1259961196154	763	1265
2698	1259961359527	785	1265
2699	1259962314086	763	234
2700	1259962382422	785	234
2701	1260003250824	785	265
2702	1260025442117	786	5193
2703	1260025512473	787	5193
2704	1260025552419	786	5193
2706	1260033689966	788	52
2707	1260033794764	788	52
2708	1260033901466	788	52
2709	1260037031667	761	5230
2710	1260038132002	787	5230
2711	1260042596278	730	6183
2712	1260043858904	788	2522
2713	1260050888321	789	3323
2714	1260086221776	730	2326
2715	1260086508942	693	2326
2716	1260086592119	639	2326
2717	1260106459067	790	5998
2718	1260106649786	693	5998
2719	1260107210310	791	5998
2720	1260113408220	792	52
2721	1260113477128	792	52
2722	1260113499909	792	52
2728	1260114181684	793	52
2729	1260114241603	793	52
2730	1260114265097	793	52
2731	1260114295362	793	52
2732	1260114334225	793	52
2733	1260114383319	793	52
2734	1260114408529	793	52
2735	1260114446515	793	52
2736	1260114550793	793	52
2737	1260117834929	730	5018
2738	1260118374440	730	52
2739	1260124961471	791	498
2741	1260152208879	794	234
2742	1260152433084	730	234
2743	1260152618747	790	234
2744	1260152749766	692	234
2745	1260152780408	794	234
2746	1260177116801	792	2
2747	1260178843555	785	265
2748	1260192557212	693	569
2750	1260216160376	791	5582
2751	1260219195137	693	5582
2752	1260222833439	693	1379
2753	1260222937757	791	1379
2754	1260235234563	795	3054
2755	1260236309529	795	3209
2756	1260242170192	795	3
2757	1260243984595	791	4789
2758	1260250903787	796	3493
2759	1260271198395	797	8
2760	1260271321906	798	2660
2761	1260271905055	798	8
2762	1260271921940	745	1379
2766	1260271946873	802	2660
2767	1260275758225	802	2541
2768	1260279080637	803	1403
2769	1260282467673	763	6257
2770	1260282541785	795	6257
2771	1260288934919	782	6257
2772	1260291430949	791	1442
2773	1260291459723	763	2500
2774	1260296941693	804	1298
2775	1260302047771	805	30
2776	1260312508263	802	4303
2777	1260335351707	806	1356
2778	1260335428247	806	1356
2779	1260352936211	807	1403
2780	1260371061714	808	350
2781	1260372684995	809	4796
2782	1260375519824	810	6259
2783	1260378579966	561	5510
2784	1260379901249	561	498
2785	1260382554223	808	8
2786	1260383170410	805	6257
2787	1260384387675	802	234
2789	1260390754960	808	52
2790	1260400288634	563	6257
2791	1260427369446	783	6317
2792	1260427394483	783	6317
2793	1260434024386	812	1403
2794	1260434035619	813	1403
2795	1260451344931	805	5406
2796	1260468623716	805	3815
2797	1260481992057	814	6257
2798	1260498524168	810	3102
2799	1260541787855	546	119
2800	1260542499367	815	6433
2801	1260545293587	561	6418
2802	1260550006757	546	3102
2807	1260550302678	561	6259
2809	1260551098322	561	1
2810	1260554917498	816	498
2811	1260560386820	561	2660
2812	1260562265472	816	123
2813	1260569478740	817	30
2814	1260576792341	393	498
2815	1260576820035	817	496
2816	1260579079452	818	569
2817	1260589261143	561	5849
2818	1260589413688	818	5849
2819	1260589613215	791	5849
2820	1260621931035	818	3102
2821	1260630379128	791	5192
2822	1260646158771	816	498
2823	1260676929200	817	1
2826	1260714866112	821	52
2827	1260714939860	821	52
2828	1260715141971	821	52
2829	1260715169369	821	52
2830	1260715202727	821	52
2831	1260715228196	821	52
2832	1260715252750	821	52
2833	1260715281003	821	52
2836	1260715448593	822	52
2837	1260715515613	822	52
2838	1260738570871	821	3508
2839	1260773027121	810	234
2840	1260784359362	818	569
2841	1260784400320	818	569
2842	1260806195499	791	6361
2843	1260807027933	817	498
2844	1260825159215	821	4778
2845	1260825686637	821	3508
2846	1260826833650	821	4778
2847	1260827248610	821	3508
2848	1260831800079	821	6257
2849	1260833602046	561	6676
2850	1260835050220	561	234
2851	1260835362450	818	234
2852	1260839196152	561	4911
2853	1260839309178	561	4911
2854	1260861133214	818	569
2855	1260861732177	821	3508
2856	1260862986068	818	234
2857	1260872889273	823	6728
2858	1260872957072	824	6728
2860	1260873710719	531	6259
2861	1260874156513	826	8
2862	1260874449437	810	6259
2867	1260877815200	826	52
2869	1260878545577	531	6418
2870	1260881278865	827	5174
2871	1260881956516	810	8
2872	1260882975332	828	1678
2873	1260884051878	829	6728
2874	1260885387842	531	1678
2875	1260888761936	828	8
2876	1260888938470	828	1678
2877	1260891135593	830	4862
2878	1260892427447	791	6741
2879	1260892514856	817	6741
2880	1260900368777	817	234
2882	1260908406607	830	6687
2883	1260908691375	531	6687
2885	1260936339845	832	3948
2886	1260942019678	833	5174
2887	1260942150566	834	5174
2888	1260943132390	834	569
2890	1260944754557	834	5192
2891	1260944942216	835	6157
2892	1260944970917	836	6157
2893	1260953259718	832	338
2894	1260953288444	791	6259
2895	1260957925657	830	2463
2896	1260958231818	832	2463
2897	1260960168325	830	4862
2898	1260989873878	837	52
2899	1260996390532	837	8
2900	1260997585732	834	8
2901	1261013853159	837	498
2902	1261023954020	837	5406
2903	1261026865645	837	52
2904	1261037205188	838	8
2905	1261037714461	832	338
2906	1261060382777	817	30
2907	1261061316879	838	8
2908	1261061901108	834	5174
2909	1261062328507	837	2660
2910	1261064796400	817	8
2911	1261065544103	837	8
2912	1261066656485	817	1
2913	1261076142120	817	4374
2914	1261076780807	817	30
2915	1261076781459	817	30
2916	1261077638860	834	8
2917	1261078198311	817	4374
2918	1261078496072	834	4374
2919	1261081259114	834	8
2920	1261109423930	839	5192
2921	1261113459027	817	498
2922	1261125033293	834	6259
2923	1261135926316	840	6880
2924	1261135983607	810	6259
2925	1261215934810	841	6226
2926	1261245947327	817	52
2927	1261281930198	842	3948
2928	1261323636957	843	52
2929	1261323711625	843	52
2930	1261323762508	843	52
2931	1261323797278	843	52
2932	1261323827027	843	52
2933	1261323863661	843	52
2934	1261323894307	843	52
2935	1261323923709	843	52
2936	1261323957287	843	52
2937	1261323985544	843	52
2940	1261324162222	845	52
2941	1261324203945	845	52
2942	1261324235711	845	52
2943	1261324276497	845	52
2945	1261324358594	845	52
2947	1261324618112	847	52
2948	1261324699285	847	52
2953	1261325288316	847	52
2954	1261325314805	847	52
2955	1261325352195	847	52
2956	1261325394046	847	52
2957	1261331656165	830	6986
2958	1261334679705	849	6862
2959	1261347707085	850	6862
2960	1261351213872	842	6862
2961	1261357597947	841	5174
2962	1261386625423	851	1403
2963	1261388654315	842	2660
2964	1261391529171	843	8
2965	1261397761114	849	8
